song,days_on_chart,avg_rank,best_rank,worst_rank,rank_volatility,avg_popularity,duration_min,days_norm,rank_norm,volatility_norm,best_rank_norm,performance_score
us. (feat. Taylor Swift),8,29.75,12,43,12.302729081677075,71.5,4.044433333333333,0.014925373134328358,0.7025,0.5857455637735807,0.88,0.48567343697437304
Drugs You Should Try It,1,30.0,30,30,0.0,0.0,3.4747833333333333,0.0018656716417910447,0.7,1.0,0.7,0.48565298507462684
stranger,1,30.0,30,30,0.0,43.0,3.21285,0.0018656716417910447,0.7,1.0,0.7,0.48565298507462684
3D (feat. Jack Harlow),12,26.333333333333332,9,50,18.430870020076906,66.25,3.3635333333333333,0.022388059701492536,0.7366666666666667,0.3794003250302752,0.91,0.4856091867318832
Have The Heart (Feat. Dolly Parton),3,29.0,21,33,6.928203230275509,59.0,3.05555,0.005597014925373134,0.71,0.7667152625920783,0.79,0.48513048148308846
Evil Ways (feat. J. Cole),4,27.0,5,45,18.7794213613377,54.25,3.7948666666666666,0.007462686567164179,0.73,0.36766399088755264,0.95,0.48487833938726277
Nakamura,2,25.5,16,35,13.435028842544403,73.5,3.2983333333333333,0.0037313432835820895,0.745,0.5476190476190476,0.84,0.48481787491115846
Amped,2,23.5,10,37,19.091883092036785,75.5,2.88435,0.0037313432835820895,0.765,0.3571428571428571,0.9,0.4847702558635394
Murder On The Dancefloor,31,35.193548387096776,20,47,6.794210058761847,87.61290322580645,3.83355,0.05783582089552239,0.6480645161290323,0.7712270473639832,0.8,0.48418782269499244
VVS,4,29.0,16,40,10.392304845413264,78.0,2.7112666666666665,0.007462686567164179,0.71,0.6500728938881174,0.84,0.48411922968731913
Santa Baby (with Henri René & His Orchestra),23,30.565217391304348,18,50,11.288876612748746,77.30434782608695,3.4344333333333337,0.04291044776119403,0.6943478260869564,0.6198837521498637,0.8200000000000001,0.48402877106183906
MI EX TENÍA RAZÓN,15,33.13333333333333,13,50,10.070229580775395,76.46666666666667,2.5729,0.027985074626865673,0.6686666666666667,0.660917732158493,0.87,0.48391988266858565
imgonnagetyouback,15,29.733333333333334,22,44,8.258905727124134,86.2,3.7012,0.027985074626865673,0.7026666666666667,0.7219081788176243,0.78,0.4839189273344987
Yeah! (feat. Lil Jon & Ludacris),8,30.5,8,48,14.5209208680835,88.5,4.172883333333333,0.014925373134328358,0.6950000000000001,0.5110551611954718,0.92,0.48357939671656214
Jake's Piano - Long Island,8,30.5,17,42,9.227288721117223,71.875,5.319916666666667,0.014925373134328358,0.6950000000000001,0.6893010273015174,0.83,0.4834039833271667
Deck The Hall,12,30.416666666666668,22,48,7.166314297186564,87.91666666666667,1.146,0.022388059701492536,0.6958333333333333,0.7586976459212035,0.78,0.4832472521543094
Get It Sexyy,56,36.42857142857143,26,49,7.1219434090757785,79.41071428571429,2.47585,0.1044776119402985,0.6357142857142857,0.7601916914388418,0.74,0.48308633332298867
Night Changes,10,31.1,16,48,9.723396754449777,88.0,3.7766666666666664,0.018656716417910446,0.6890000000000001,0.672596200893395,0.84,0.4829394708356082
teenage dream,9,27.22222222222222,17,49,13.026682019779422,82.11111111111111,3.705966666666667,0.016791044776119403,0.7277777777777779,0.5613688003549095,0.83,0.48273596792935497
pretty isn’t pretty,14,29.142857142857142,14,50,13.88334443667133,83.92857142857143,3.3237,0.026119402985074626,0.7085714285714286,0.5325234763467226,0.86,0.48239413867944836
BEG FORGIVENESS,4,29.25,21,39,7.675719293112969,59.75,6.14565,0.007462686567164179,0.7075,0.7415450874931147,0.79,0.48239144904781894
Clara Bow,13,29.46153846153846,19,48,10.40525015409196,78.61538461538461,3.6110333333333333,0.024253731343283583,0.7053846153846154,0.6496370026713908,0.81,0.48233712162190373
Little Saint Nick - 1991 Remix,22,31.5,18,49,10.675963210698622,82.5909090909091,1.9806666666666666,0.041044776119402986,0.685,0.6405216199055666,0.8200000000000001,0.4821678336323477
Popular (with Playboi Carti & Madonna),24,38.083333333333336,3,50,13.334873099497798,76.91666666666667,3.5910999999999995,0.04477611940298507,0.6191666666666666,0.5509914669087157,0.97,0.48147912181524966
imperfect for you,7,29.285714285714285,22,44,7.910210399946931,81.0,3.0427666666666666,0.013059701492537313,0.7071428571428571,0.7336493612183416,0.78,0.4814358316442222
Praise Jah In The Moonlight,42,34.45238095238095,21,50,10.037010489117401,92.9047619047619,4.384,0.07835820895522388,0.6554761904761905,0.6620362771573609,0.79,0.48104566751673117
Away From Home,6,30.5,23,40,6.024948132556827,61.666666666666664,4.309866666666666,0.011194029850746268,0.6950000000000001,0.7971294437700877,0.77,0.48088085482477
act ii: date @ 8,53,37.283018867924525,25,50,6.904227686131508,85.16981132075472,1.8947610062893083,0.09888059701492537,0.6271698113207547,0.7675225611562145,0.75,0.48086989903310945
Fear and Friday's (Poem),6,31.0,9,48,13.870832707519762,70.83333333333333,1.787766666666667,0.011194029850746268,0.69,0.5329447681813627,0.91,0.48071238726589743
so american,6,30.333333333333332,20,42,8.04155872120988,73.66666666666667,2.8286166666666666,0.011194029850746268,0.6966666666666667,0.7292266331867939,0.8,0.4806739070997739
Dumb & Poetic,14,30.285714285714285,16,47,12.079407597729613,78.14285714285714,2.2246333333333332,0.026119402985074626,0.6971428571428572,0.5932651892823375,0.84,0.4804683099730099
Crush Em,3,25.666666666666668,7,47,20.13289182738867,77.0,2.759816666666667,0.005597014925373134,0.7433333333333334,0.3220902697122976,0.9299999999999999,0.480334648861777
Lucky Enough (Poem),1,31.0,31,31,0.0,64.0,2.7,0.0018656716417910447,0.69,1.0,0.69,0.4801529850746268
New Romantics,1,31.0,31,31,0.0,76.0,3.8411,0.0018656716417910447,0.69,1.0,0.69,0.4801529850746268
"I swear, I Really Wanted To Make A ""Rap"" Album But This Is Literally The Way The Wind Blew Me This Time",1,31.0,31,31,0.0,37.0,12.3335,0.0018656716417910447,0.69,1.0,0.69,0.4801529850746268
Breaking News - skit,1,31.0,31,31,0.0,69.0,0.6219,0.0018656716417910447,0.69,1.0,0.69,0.4801529850746268
Who Told You (feat. Drake),1,31.0,31,31,0.0,77.0,3.48195,0.0018656716417910447,0.69,1.0,0.69,0.4801529850746268
Hellcat Kenny (feat. Lil Uzi Vert),1,31.0,31,31,0.0,69.0,2.5744333333333334,0.0018656716417910447,0.69,1.0,0.69,0.4801529850746268
act ii: date @ 8 (feat. Drake) - remix,13,33.23076923076923,16,49,8.955015784034538,82.3076923076923,3.855633333333333,0.024253731343283583,0.6676923076923076,0.6984689339750767,0.84,0.48002800705996457
2 hands,7,33.57142857142857,8,45,12.286267983093195,76.57142857142857,3.0303333333333335,0.013059701492537313,0.6642857142857144,0.5862998377942683,0.92,0.47970087930181493
TIL FURTHER NOTICE (feat. James Blake & 21 Savage),6,27.5,22,48,10.153817016275209,85.83333333333333,5.2472666666666665,0.011194029850746268,0.725,0.6581031968030687,0.78,0.47947823012806806
Por las Noches,41,35.146341463414636,20,50,10.245879600136231,92.82926829268293,3.9974166666666666,0.07649253731343283,0.6485365853658536,0.6550032883582266,0.8,0.4792605217735729
American Pie,3,24.666666666666668,15,44,16.74315780649915,80.0,8.614883333333333,0.005597014925373134,0.7533333333333333,0.43622855126418913,0.85,0.47924847701696627
Casual,81,41.75308641975309,29,50,5.8170672683869045,85.9753086419753,3.879933333333333,0.15111940298507462,0.5824691358024692,0.8041291565669196,0.71,0.47916890423233227
Magic Don Juan (Princess Diana),4,30.25,15,42,11.206396982676159,58.25,3.6788833333333333,0.007462686567164179,0.6975,0.6226609857562486,0.85,0.47900303887413237
Claustrophobic,4,30.5,14,41,11.561430130683084,59.0,3.7008833333333335,0.007462686567164179,0.6950000000000001,0.6107063978275962,0.86,0.4789325800812671
SLUT ME OUT,33,36.54545454545455,17,49,9.21646254363255,76.03030303030303,2.0612,0.061567164179104475,0.6345454545454545,0.6896655636593145,0.83,0.47860597291952706
Better Days (feat. John Mayer),7,29.714285714285715,24,40,7.134757312253998,71.0,3.5411,0.013059701492537313,0.7028571428571428,0.759760224875471,0.76,0.47854691800993515
Popular (with Playboi Carti & Madonna) - The Idol Vol. 1 (Music from the HBO Original Series),3,29.666666666666668,23,37,7.023769168568492,86.66666666666667,3.5910999999999995,0.005597014925373134,0.7033333333333334,0.7634973900674391,0.77,0.4784753608972912
Christmas (Baby Please Come Home),31,34.45161290322581,20,50,9.26944338378315,81.64516129032258,2.7742166666666668,0.05783582089552239,0.655483870967742,0.6878816059762932,0.8,0.47845005274977187
Wonderland (Taylor's Version),6,30.5,19,41,9.22496612459905,68.16666666666667,4.092766666666667,0.011194029850746268,0.6950000000000001,0.6893792331942774,0.81,0.47810583376718896
SPAGHETTII,6,29.833333333333332,15,47,12.303116136437415,78.5,2.6412833333333334,0.011194029850746268,0.7016666666666667,0.5857325309618793,0.85,0.4780744968772825
Sunflower - Spider-Man: Into the Spider-Verse,44,36.09090909090909,26,50,6.781706521251163,87.18181818181819,2.626,0.08208955223880597,0.639090909090909,0.7716480633717272,0.74,0.4775779678025729
Last Kiss (Taylor's Version),5,28.4,18,49,11.991663771137015,67.2,6.152,0.009328358208955223,0.716,0.5962196776057128,0.8200000000000001,0.4774868931337056
The Emptiness Machine,16,33.125,17,46,9.932270636667125,87.3125,3.173783333333333,0.029850746268656716,0.66875,0.6655630514396499,0.83,0.4770665663379948
Run Rudolph Run,20,32.65,21,49,8.886861976506312,86.2,2.7622166666666668,0.03731343283582089,0.6735,0.7007637920449287,0.79,0.4768610806970302
The Black Dog,15,31.066666666666666,20,48,10.208306608322646,86.33333333333333,3.98095,0.027985074626865673,0.6893333333333334,0.6562684368011243,0.8,0.4766882864661821
Spin Again,2,25.5,13,38,17.67766952966369,74.5,1.6294833333333334,0.0037313432835820895,0.745,0.40476190476190466,0.87,0.4765321606254441
Bad Blood (feat. Kendrick Lamar) (Taylor's Version),3,31.0,27,35,4.0,75.33333333333333,3.32955,0.005597014925373134,0.69,0.8653129940597052,0.73,0.47599025462985106
Tomorrow,9,31.333333333333332,11,46,14.465476141489432,79.44444444444444,3.0387666666666666,0.016791044776119403,0.6866666666666668,0.5129220822505052,0.89,0.4755024072300257
Blank Space,21,37.142857142857146,12,50,10.160146230668701,82.95238095238095,3.863766666666667,0.03917910447761194,0.6285714285714286,0.6578900810689152,0.88,0.47550169467405573
Bad Blood (Taylor's Version),4,29.75,17,45,11.7011395456454,62.0,3.5183833333333334,0.007462686567164179,0.7025,0.60600213712686,0.83,0.4750871540111935
MOJABI GHOST,8,29.75,23,50,8.924284685220275,85.75,3.86885,0.014925373134328358,0.7025,0.6995037038972138,0.77,0.47504925098673634
AMERICA HAS A PROBLEM (feat. Kendrick Lamar),10,31.6,12,48,13.945927322659076,77.9,4.349366666666667,0.018656716417910446,0.6839999999999999,0.5304162009625244,0.88,0.4749714708425211
Tradesman,8,32.375,18,43,9.210824377561744,71.75,3.128816666666667,0.014925373134328358,0.67625,0.6898554105860824,0.8200000000000001,0.47489692165562314
Don’t Smile,15,30.8,19,48,11.626324809303608,78.33333333333333,3.4382500000000005,0.027985074626865673,0.692,0.6085212803363822,0.81,0.4748469041530412
scared of my guitar,1,32.0,32,32,0.0,44.0,4.3988,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
A Night To Remember,1,32.0,32,32,0.0,0.0,3.8898,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
Rompe La Dompe,1,32.0,32,32,0.0,0.0,2.7605666666666666,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
Don't Understand,1,32.0,32,32,0.0,48.0,3.0563166666666666,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
3001,1,32.0,32,32,0.0,68.0,2.6308833333333332,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
Zoom (Bonus Track),1,32.0,32,32,0.0,70.0,2.7668666666666666,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
Bloody Mary,1,32.0,32,32,0.0,73.0,4.0793333333333335,0.0018656716417910447,0.6799999999999999,1.0,0.6799999999999999,0.47465298507462683
PROTECTOR,4,29.75,14,44,13.720422734012244,51.0,3.0733166666666665,0.007462686567164179,0.7025,0.5380093354301844,0.86,0.47428787384152593
GRACIAS POR NADA,3,24.0,12,48,20.784609690826528,53.333333333333336,2.9575,0.005597014925373134,0.76,0.3001457877762348,0.88,0.4739735340015041
SMOKE HOUR ★ WILLIE NELSON,3,28.333333333333332,17,43,13.316656236958787,50.666666666666664,0.8453500000000002,0.005597014925373134,0.7166666666666667,0.5516048605769671,0.83,0.4739527746149107
Disease,3,28.666666666666668,16,43,13.576941236277534,75.0,3.8332833333333327,0.005597014925373134,0.7133333333333334,0.5428406087646136,0.84,0.4739096827670087
back to the moon,2,27.5,18,37,13.435028842544403,71.0,3.2222166666666667,0.0037313432835820895,0.725,0.5476190476190476,0.8200000000000001,0.47381787491115845
WHATCHU KNO ABOUT ME (feat. Sexyy Red),12,33.416666666666664,22,48,6.921092049056645,78.25,2.491016666666667,0.022388059701492536,0.6658333333333333,0.7669547085188452,0.78,0.47357295841407354
Training Season,8,32.0,24,45,6.458659745975609,85.25,3.49145,0.014925373134328358,0.6799999999999999,0.7825256141068601,0.76,0.4734764420077009
VOU 787,3,23.666666666666668,11,49,21.93931022920578,53.333333333333336,2.0607166666666665,0.005597014925373134,0.7633333333333333,0.2612649982082478,0.89,0.47325212171137204
So High School,18,32.77777777777778,21,50,9.65618092546735,86.27777777777777,3.8133333333333335,0.033582089552238806,0.6722222222222223,0.6748594755827545,0.79,0.47251745667933687
LALA,49,38.02040816326531,29,50,5.5508625302678825,98.6938775510204,3.2986666666666666,0.0914179104477612,0.6197959183673469,0.8130927363530125,0.71,0.4722341137205891
I Wish You Would (Taylor's Version),8,31.625,13,49,13.814459298658262,73.0,3.4608333333333334,0.014925373134328358,0.6837500000000001,0.5348429595949136,0.87,0.47202067655650626
VULTURES,4,28.25,17,49,14.174507634012077,66.25,4.616433333333333,0.007462686567164179,0.7175,0.5227195015242654,0.83,0.472008890450934
One Of Your Girls,10,32.4,24,45,6.915361322607968,82.3,3.0246833333333334,0.018656716417910446,0.6759999999999999,0.767147672115654,0.76,0.471844617957834
I Know Places (Taylor's Version),6,30.833333333333332,18,44,11.391517311871437,68.33333333333333,3.2616666666666667,0.011194029850746268,0.6916666666666667,0.6164276600367502,0.8200000000000001,0.47164400978476956
High Road,7,34.857142857142854,10,44,12.266873704256946,69.85714285714286,3.33155,0.013059701492537313,0.6514285714285715,0.5869528771314747,0.9,0.4712661832355356
Everybody (feat. Lil Uzi Vert),30,35.3,23,50,8.554692199061849,83.1,3.014483333333333,0.055970149253731345,0.647,0.7119485302418909,0.77,0.4712344052629951
Ours (Taylor’s Version),4,31.0,22,42,8.602325267042628,61.5,3.93005,0.007462686567164179,0.69,0.7103446414143704,0.78,0.47114640443994454
Home,53,40.075471698113205,27,50,5.840340666446192,84.56603773584905,2.62475,0.09888059701492537,0.5992452830188679,0.8033455004912542,0.73,0.470678608060953
Just Wanna Rock,32,40.0625,16,50,8.41633396553124,86.34375,2.0648333333333335,0.05970149253731343,0.599375,0.7166072942972472,0.84,0.4703375018177844
Jimmy Cooks (feat. 21 Savage),86,44.24418604651163,34,50,3.9285861743998143,89.3953488372093,3.6394,0.16044776119402984,0.5575581395348836,0.8677176226479131,0.6599999999999999,0.470073827519911
Saturn Returns Interlude,5,32.0,19,47,9.9498743710662,79.6,0.7027666666666667,0.009328358208955223,0.6799999999999999,0.664970302869755,0.81,0.4697619556601098
FLAMENCO,2,31.0,27,35,5.656854249492381,47.0,1.6727333333333334,0.0037313432835820895,0.69,0.8095238095238095,0.73,0.4697583511016346
Superhero (Heroes & Villains) [with Future & Chris Brown],40,38.675,25,50,6.244536073178759,90.225,3.0444333333333335,0.07462686567164178,0.6132500000000001,0.7897355332043469,0.75,0.46973045630550936
YA YA,7,31.142857142857142,20,50,10.714920616109286,78.14285714285714,4.579433333333333,0.013059701492537313,0.6885714285714286,0.6392098558320753,0.8,0.46949188110559564
MY ROSE,3,30.0,20,42,11.135528725660043,50.666666666666664,0.8907000000000002,0.005597014925373134,0.7,0.6250472440946757,0.8,0.4694636796333482
sneaky,6,30.5,17,46,13.03456942135029,80.5,3.3612,0.011194029850746268,0.6950000000000001,0.5611032177293522,0.83,0.4692782322206964
Want Me Dead (feat. 21 Savage),1,33.0,33,33,0.0,69.0,3.2451,0.0018656716417910447,0.6699999999999999,1.0,0.6699999999999999,0.46915298507462677
Stealth Mode (feat. Bas),1,33.0,33,33,0.0,68.0,2.25355,0.0018656716417910447,0.6699999999999999,1.0,0.6699999999999999,0.46915298507462677
TOO MUCH,1,33.0,33,33,0.0,55.0,3.398233333333333,0.0018656716417910447,0.6699999999999999,1.0,0.6699999999999999,0.46915298507462677
Call Your Friends,1,33.0,33,33,0.0,0.0,2.5521333333333334,0.0018656716417910447,0.6699999999999999,1.0,0.6699999999999999,0.46915298507462677
Talking / Once Again,1,33.0,33,33,0.0,73.0,3.085166666666667,0.0018656716417910447,0.6699999999999999,1.0,0.6699999999999999,0.46915298507462677
The Rush (feat. Big Time Rush),1,33.0,33,33,0.0,65.0,3.1130166666666668,0.0018656716417910447,0.6699999999999999,1.0,0.6699999999999999,0.46915298507462677
Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),23,35.391304347826086,23,50,7.83778221434646,88.34782608695652,2.590883333333333,0.04291044776119403,0.6460869565217391,0.7360881450843955,0.77,0.46875790600746614
Losers (Feat. Jelly Roll),6,32.0,20,48,10.039920318408907,65.83333333333333,3.483966666666667,0.011194029850746268,0.6799999999999999,0.6619382981085933,0.8,0.46811174025862046
Sun to Me,82,44.207317073170735,33,50,4.4186412214505975,83.9390243902439,2.7171833333333333,0.15298507462686567,0.5579268292682926,0.851216610889613,0.6699999999999999,0.46794082745226667
Shake It Off (Taylor's Version),6,31.833333333333332,15,47,13.257702163899545,69.83333333333333,3.6534833333333334,0.011194029850746268,0.6816666666666666,0.5535899474740508,0.85,0.4678602385284996
PROBLEMATIC,3,32.666666666666664,27,36,4.932882862316248,78.66666666666667,3.2452166666666664,0.005597014925373134,0.6733333333333333,0.8339011941551083,0.73,0.4670157413060581
Qué Pasaría...,9,35.666666666666664,14,48,10.700467279516348,79.77777777777777,3.1836333333333333,0.016791044776119403,0.6433333333333333,0.6396965249899629,0.86,0.46701318483730475
Speed Drive (From Barbie The Album),30,37.333333333333336,23,49,8.018656407074234,87.93333333333334,1.9634833333333332,0.055970149253731345,0.6266666666666667,0.7299977942168026,0.77,0.4659226649938196
BITTERSUITE,10,31.6,19,50,12.482877161224579,81.8,4.974,0.018656716417910446,0.6839999999999999,0.5796796624085438,0.81,0.465897816987123
Vultures,2,33.5,33,34,0.7071067811865476,32.5,4.2876666666666665,0.0037313432835820895,0.665,0.9761904761904762,0.6699999999999999,0.46567501776830134
You Are In Love (Taylor's Version),6,32.0,22,43,9.633275663033835,68.0,4.456483333333333,0.011194029850746268,0.6799999999999999,0.6756307358871162,0.78,0.46548098403647276
Bye Bye Bye - From Deadpool and Wolverine Soundtrack,16,36.3125,24,46,5.918544303007851,85.25,3.34,0.029850746268656716,0.6368750000000001,0.800712247075721,0.76,0.465425235901602
Enough (Miami),5,33.0,28,40,4.898979485566356,69.0,2.64545,0.009328358208955223,0.6699999999999999,0.8350427802315354,0.72,0.46526920339628786
Say Yes To Heaven,15,39.6,10,50,10.795501708714474,86.66666666666667,3.4859333333333336,0.027985074626865673,0.604,0.6364965493074779,0.9,0.46484443105015083
Enough Is Enough,8,34.75,28,39,3.8078865529319543,75.5,2.7529166666666667,0.014925373134328358,0.6525000000000001,0.8717817903063213,0.72,0.4647770596276471
Deli,33,40.81818181818182,19,50,7.739729264703584,82.42424242424242,2.1142833333333333,0.061567164179104475,0.5918181818181818,0.7393897596371488,0.81,0.4646238470627651
SAY MY GRACE (feat. Travis Scott),6,31.166666666666668,25,49,8.998147957589198,64.5,2.8875499999999996,0.011194029850746268,0.6883333333333332,0.6970165981461331,0.75,0.4645362369290411
War Bout It (feat. 21 Savage),3,29.333333333333332,13,48,17.61628034896508,77.33333333333333,2.670033333333334,0.005597014925373134,0.7066666666666667,0.40682898599826056,0.87,0.46397518715703995
Shake It Off,1,34.0,34,34,0.0,79.0,3.6533333333333333,0.0018656716417910447,0.6599999999999999,1.0,0.6599999999999999,0.4636529850746268
Trae The Truth in Ibiza,1,34.0,34,34,0.0,67.0,4.257333333333333,0.0018656716417910447,0.6599999999999999,1.0,0.6599999999999999,0.4636529850746268
Smaller Acts,11,33.0,19,50,11.907980517283358,74.18181818181819,3.121166666666667,0.020522388059701493,0.6699999999999999,0.5990374393329354,0.81,0.46358657975418904
Oak Island,5,33.4,18,44,10.945318634009702,70.6,3.990166666666666,0.009328358208955223,0.666,0.6314519510306791,0.8200000000000001,0.4635101204762023
Father Stretch My Hands Pt. 1,39,38.15384615384615,24,50,9.260949313447021,90.28205128205128,2.2653333333333334,0.07276119402985075,0.6184615384615384,0.688167616201748,0.76,0.462744717992161
Mamushi (feat. Yuki Chiba),36,38.72222222222222,25,50,7.595529177882439,84.47222222222223,2.6164666666666667,0.06716417910447761,0.6127777777777779,0.7442452291247164,0.75,0.46240420782126107
Deep Satin,4,32.75,22,45,9.429563439877091,54.0,3.5199,0.007462686567164179,0.6725,0.6824900832397219,0.78,0.46223594862247963
ETA,3,32.666666666666664,30,38,4.618802153517007,79.33333333333333,2.522883333333333,0.005597014925373134,0.6733333333333333,0.8444768417280522,0.7,0.4620733060633525
you look like you love me (feat. Riley Green),18,36.611111111111114,22,50,8.261454713724945,78.77777777777777,3.7380000000000004,0.033582089552238806,0.6338888888888888,0.7218223499742631,0.78,0.461797077451821
Innocent (Taylor's Version),4,32.0,21,46,10.984838035522722,62.0,5.02035,0.007462686567164179,0.6799999999999999,0.6301212635640938,0.79,0.46162406665491684
prove it,3,30.666666666666668,25,42,9.814954576223638,75.66666666666667,3.45975,0.005597014925373134,0.6933333333333334,0.6695132886721109,0.75,0.4615769507577584
H.Y.B. (feat. Bas & Central Cee),4,32.0,13,50,15.769168230019828,74.5,3.9097666666666666,0.007462686567164179,0.6799999999999999,0.46902448623245296,0.87,0.4615143889217528
California Sober (Feat. Chris Stapleton),6,34.333333333333336,17,49,11.500724614852174,66.83333333333333,3.40685,0.011194029850746268,0.6566666666666666,0.6127504588704278,0.83,0.4610262896681373
should've wore a bonnet,4,31.0,21,46,12.24744871391589,76.5,3.112833333333333,0.007462686567164179,0.69,0.5876069505788387,0.79,0.4608726353563914
Single Soon,10,35.6,21,48,8.630694577430537,75.8,2.8609166666666668,0.018656716417910446,0.6439999999999999,0.7093893970451859,0.79,0.4608687904507872
Close To You,21,35.76190476190476,26,49,7.725961182304516,70.95238095238095,3.766216666666667,0.03917910447761194,0.6423809523809524,0.7398533550861162,0.74,0.46053135540910917
Diet Pepsi,29,38.86206896551724,26,50,6.127946159842709,87.37931034482759,2.8282833333333333,0.054104477611940295,0.6113793103448276,0.7936613197918646,0.74,0.4602854577640552
Mmhmm,58,42.206896551724135,31,50,5.336924078595239,80.32758620689656,1.9835833333333333,0.10820895522388059,0.5779310344827586,0.8202964187308353,0.69,0.4601786382704072
The Albatross,10,33.3,24,49,9.45221902224258,84.6,3.0646333333333335,0.018656716417910446,0.667,0.6817272301005616,0.76,0.46015257375632485
Runnin Outta Time,3,32.333333333333336,17,42,13.428824718989123,51.333333333333336,3.4246666666666665,0.005597014925373134,0.6766666666666666,0.5478279513255837,0.83,0.4595750836897723
Mr. Brightside,3,33.0,21,39,10.392304845413264,86.66666666666667,3.7162166666666665,0.005597014925373134,0.6699999999999999,0.6500728938881174,0.79,0.4594662446126923
How You Get The Girl (Taylor's Version),6,33.333333333333336,16,50,13.779211394948067,68.83333333333333,4.12555,0.011194029850746268,0.6666666666666666,0.5360298182490131,0.84,0.4588542256059958
The Prophecy,13,34.46153846153846,25,50,8.66617355599137,84.92307692307692,4.16345,0.024253731343283583,0.6553846153846155,0.7081947576961412,0.75,0.4586928971243788
Lucifer,4,34.5,17,41,11.676186592091328,76.5,4.362633333333333,0.007462686567164179,0.655,0.6068423467777513,0.83,0.4585461749762826
Nosedive (Feat. Lainey Wilson),5,34.2,25,42,7.529940238806679,63.2,3.20765,0.009328358208955223,0.6579999999999999,0.746453723581445,0.75,0.4582102977312788
Super Freak,1,35.0,35,35,0.0,76.0,3.4244333333333334,0.0018656716417910447,0.65,1.0,0.65,0.4581529850746269
Call Your Mom,1,35.0,35,35,0.0,66.0,4.6445,0.0018656716417910447,0.65,1.0,0.65,0.4581529850746269
Fare Well,1,35.0,35,35,0.0,37.0,3.1409,0.0018656716417910447,0.65,1.0,0.65,0.4581529850746269
Bad One,1,35.0,35,35,0.0,69.0,4.5001,0.0018656716417910447,0.65,1.0,0.65,0.4581529850746269
Enchanted,1,35.0,35,35,0.0,83.0,5.869766666666667,0.0018656716417910447,0.65,1.0,0.65,0.4581529850746269
TEFLON DON,6,35.833333333333336,10,47,14.972196454317137,75.16666666666667,2.6648833333333335,0.011194029850746268,0.6416666666666666,0.49585992180453187,0.9,0.4580872359615477
Lovers Rock,67,43.08955223880597,35,50,4.444033600790732,90.01492537313433,3.5653333333333332,0.125,0.5691044776119403,0.8503616050028573,0.65,0.45797272766446484
My Boo,3,33.0,20,42,11.532562594670797,84.33333333333333,3.724,0.005597014925373134,0.6699999999999999,0.6116784183261883,0.8,0.45762679705649945
"Mama, I’m Sorry",2,29.5,18,41,16.263455967290593,73.5,3.516016666666667,0.0037313432835820895,0.7050000000000001,0.45238095238095233,0.8200000000000001,0.457294065387349
Oklahoman Son,6,35.333333333333336,22,47,8.75595035770913,68.66666666666667,4.157533333333333,0.011194029850746268,0.6466666666666667,0.7051718155395761,0.78,0.45676842533505213
LA PATRULLA,44,41.13636363636363,33,49,3.7141521245404467,86.79545454545455,2.1769,0.08208955223880597,0.5886363636363636,0.8749379926847156,0.6699999999999999,0.4562478698247809
Spin You Around (1/24),10,34.5,23,50,9.991663191547909,76.4,3.49045,0.018656716417910446,0.655,0.6635632000916405,0.77,0.45613617075543267
Chloe or Sam or Sophia or Marcus,8,34.625,27,46,7.229651246281327,83.375,3.554683333333333,0.014925373134328358,0.65375,0.7565649799114618,0.73,0.4556928785881611
Mele Kalikimaka (Merry Christmas),18,37.55555555555556,23,48,8.603844709828838,83.66666666666667,2.9222166666666665,0.033582089552238806,0.6244444444444444,0.7102934791144774,0.77,0.4553386348102869
JUST FOR FUN,3,32.666666666666664,24,44,10.26320287889377,48.666666666666664,3.4081166666666665,0.005597014925373134,0.6733333333333333,0.654419983220996,0.76,0.4550676202126469
White Horse,2,35.5,35,36,0.7071067811865476,41.0,4.464883333333334,0.0037313432835820895,0.645,0.9761904761904762,0.65,0.4546750177683013
LOST FOREVER (feat. Westside Gunn),4,34.25,27,43,7.182153808805082,84.25,2.71785,0.007462686567164179,0.6575,0.7581643018223398,0.73,0.45455337048074146
Superman (Taylor’s Version),3,32.333333333333336,23,45,11.372481406154654,53.666666666666664,4.582416666666667,0.005597014925373134,0.6766666666666666,0.6170686323233391,0.77,0.45449915178954786
Heartless,56,43.32142857142857,34,50,3.847583151004811,90.25,3.5166666666666666,0.1044776119402985,0.5667857142857142,0.8704451363212092,0.6599999999999999,0.45398667781122537
letter to my brudda,2,36.0,36,36,0.0,75.0,2.6522166666666664,0.0037313432835820895,0.64,1.0,0.64,0.45330597014925367
Mechanical Bull,2,29.0,15,43,19.79898987322333,67.5,3.4824333333333333,0.0037313432835820895,0.71,0.33333333333333326,0.85,0.453139303482587
